id,rodata,data,hora,mandante,visitante,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante,vencedor,arena,mandante_placar,visitante_placar,mandante_estado_BA,mandante_estado_CE,mandante_estado_DF,mandante_estado_GO,mandante_estado_MG,mandante_estado_MT,mandante_estado_PA,mandante_estado_PE,mandante_estado_PR,mandante_estado_RJ,mandante_estado_RN,mandante_estado_RS,mandante_estado_SC,mandante_estado_SP,visitante_estado_BA,visitante_estado_CE,visitante_estado_DF,visitante_estado_GO,visitante_estado_MG,visitante_estado_MT,visitante_estado_PA,visitante_estado_PE,visitante_estado_PR,visitante_estado_RJ,visitante_estado_RN,visitante_estado_RS,visitante_estado_SC,visitante_estado_SP
1849,29,2006-10-14,18:10,Botafogo,Santos,ausente,ausente,ausente,ausente,Botafogo-RJ, Maracanã,4,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1850,29,2006-10-14,18:10,Sao Caetano,Gremio,ausente,ausente,ausente,ausente,Gremio, Anacleto Campanella,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1851,29,2006-10-15,16:00,Parana,Goias,ausente,ausente,ausente,ausente,Parana,  Durival de Brito,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1852,29,2006-10-15,16:00,Flamengo,Corinthians,ausente,ausente,ausente,ausente,Flamengo, Maracanã,3,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1853,29,2006-10-15,16:00,Internacional,Fluminense,ausente,ausente,ausente,ausente,Internacional, Beira Rio,2,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1854,29,2006-10-15,16:00,Figueirense,Ponte Preta,ausente,ausente,ausente,ausente,Figueirense, Orlando Scarpelli,2,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1855,29,2006-10-15,18:10,Palmeiras,Athletico-PR,ausente,ausente,ausente,ausente,ausente,  Parque Antártica,2,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1856,29,2006-10-15,18:10,Santa Cruz,Vasco,ausente,ausente,ausente,ausente,Vasco,  Arruda,0,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1857,30,2006-10-18,22:00,Vasco,Palmeiras,ausente,ausente,ausente,ausente,Vasco, São Januário,3,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1858,30,2006-10-21,16:00,Goias,Santa Cruz,ausente,ausente,ausente,ausente,Goias, Serra Dourada,5,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1859,30,2006-10-21,18:10,Santos,Figueirense,ausente,ausente,ausente,ausente,Santos, Vila Belmiro,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1860,30,2006-10-21,18:10,Ponte Preta,Internacional,ausente,ausente,ausente,ausente,Internacional, Moisés Lucarelli,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1861,30,2006-10-22,16:00,Gremio,Sao Paulo,ausente,ausente,ausente,ausente,ausente, Olímpico,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1862,30,2006-10-22,16:00,Parana,Flamengo,ausente,ausente,ausente,ausente,Flamengo,  Durival de Brito,0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1863,30,2006-10-22,16:00,Fortaleza,Athletico-PR,ausente,ausente,ausente,ausente,Athletico-PR, Presidente Vargas,3,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1864,30,2006-10-22,18:10,Corinthians,Cruzeiro,ausente,ausente,ausente,ausente,Corinthians, Pacaembu,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1865,30,2006-10-22,18:10,Botafogo,Sao Caetano,ausente,ausente,ausente,ausente,Botafogo-RJ, Maracanã,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1866,30,2006-10-22,18:10,Juventude,Fluminense,ausente,ausente,ausente,ausente,ausente, Alfredo Jaconi,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1867,31,2006-10-25,22:00,Corinthians,Palmeiras,ausente,ausente,ausente,ausente,Corinthians, Morumbi,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1868,31,2006-10-26,20:30,Vasco,Flamengo,ausente,ausente,ausente,ausente,Vasco, Maracanã,3,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1869,31,2006-10-26,20:30,Fluminense,Gremio,ausente,ausente,ausente,ausente,Gremio,  Raulino de Oliveira,1,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1870,31,2006-10-26,20:30,Internacional,Juventude,ausente,ausente,ausente,ausente,Internacional, Beira Rio,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1871,31,2006-10-26,20:30,Santa Cruz,Fortaleza,ausente,ausente,ausente,ausente,Fortaleza,  Arruda,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1872,31,2006-10-28,16:00,Athletico-PR,Parana,ausente,ausente,ausente,ausente,Athletico-PR,  Kyocera Arena,4,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1873,31,2006-10-28,16:00,Figueirense,Sao Paulo,ausente,ausente,ausente,ausente,Sao Paulo, Orlando Scarpelli,0,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1874,31,2006-10-28,16:00,Ponte Preta,Botafogo,ausente,ausente,ausente,ausente,Botafogo-RJ, Moisés Lucarelli,1,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1875,31,2006-10-28,18:10,Goias,Cruzeiro,ausente,ausente,ausente,ausente,Cruzeiro, Serra Dourada,2,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1876,31,2006-10-28,18:10,Santos,Sao Caetano,ausente,ausente,ausente,ausente,Santos, Vila Belmiro,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1877,32,2006-11-01,19:30,Athletico-PR,Vasco,ausente,ausente,ausente,ausente,Athletico-PR,  Kyocera Arena,6,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1878,32,2006-11-01,19:30,Palmeiras,Goias,ausente,ausente,ausente,ausente,Goias,  Parque Antártica,1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1879,32,2006-11-01,19:30,Flamengo,Santa Cruz,ausente,ausente,ausente,ausente,ausente, Maracanã,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1880,32,2006-11-01,20:30,Gremio,Figueirense,ausente,ausente,ausente,ausente,Figueirense, Olímpico,1,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1881,32,2006-11-01,21:45,Fortaleza,Corinthians,ausente,ausente,ausente,ausente,Corinthians, Castelão,0,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1882,32,2006-11-01,21:45,Juventude,Santos,ausente,ausente,ausente,ausente,Juventude, Alfredo Jaconi,3,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1883,32,2006-11-01,21:45,Sao Caetano,Fluminense,ausente,ausente,ausente,ausente,ausente, Anacleto Campanella,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1884,32,2006-11-02,20:30,Botafogo,Internacional,ausente,ausente,ausente,ausente,Internacional, Maracanã,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1885,32,2006-11-02,20:30,Sao Paulo,Ponte Preta,ausente,ausente,ausente,ausente,ausente, Morumbi,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1886,32,2006-11-02,20:30,Cruzeiro,Parana,ausente,ausente,ausente,ausente,ausente, Mineirão,2,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1887,33,2006-11-04,18:10,Figueirense,Juventude,ausente,ausente,ausente,ausente,Figueirense, Orlando Scarpelli,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1888,33,2006-11-04,18:10,Flamengo,Athletico-PR,ausente,ausente,ausente,ausente,Flamengo, Maracanã,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1889,33,2006-11-05,16:00,Cruzeiro,Vasco,ausente,ausente,ausente,ausente,Cruzeiro, Mineirão,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1890,33,2006-11-05,16:00,Santos,Sao Paulo,ausente,ausente,ausente,ausente,Sao Paulo, Vila Belmiro,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1891,33,2006-11-05,16:00,Ponte Preta,Sao Caetano,ausente,ausente,ausente,ausente,Sao Caetano, Moisés Lucarelli,1,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1892,33,2006-11-05,16:00,Gremio,Internacional,ausente,ausente,ausente,ausente,Internacional, Olímpico,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1893,33,2006-11-05,16:00,Fortaleza,Goias,ausente,ausente,ausente,ausente,Goias, Castelão,0,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1894,33,2006-11-05,18:10,Corinthians,Santa Cruz,ausente,ausente,ausente,ausente,Corinthians, Pacaembu,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1895,33,2006-11-05,18:10,Botafogo,Fluminense,ausente,ausente,ausente,ausente,Botafogo-RJ, Maracanã,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1896,33,2006-11-05,18:10,Parana,Palmeiras,ausente,ausente,ausente,ausente,Parana,  Durival de Brito,4,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1897,34,2006-11-08,19:30,Vasco,Parana,ausente,ausente,ausente,ausente,Vasco, São Januário,3,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1898,34,2006-11-08,19:30,Sao Caetano,Figueirense,ausente,ausente,ausente,ausente,Sao Caetano, Anacleto Campanella,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1899,34,2006-11-08,19:30,Juventude,Gremio,ausente,ausente,ausente,ausente,Gremio, Alfredo Jaconi,1,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1900,34,2006-11-08,20:30,Palmeiras,Fortaleza,ausente,ausente,ausente,ausente,Palmeiras,  Parque Antártica,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1901,34,2006-11-08,21:45,Internacional,Santos,ausente,ausente,ausente,ausente,ausente, Beira Rio,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1902,34,2006-11-08,21:45,Athletico-PR,Corinthians,ausente,ausente,ausente,ausente,Corinthians,  Kyocera Arena,1,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1903,34,2006-11-08,21:45,Goias,Flamengo,ausente,ausente,ausente,ausente,Flamengo, Serra Dourada,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1904,34,2006-11-09,20:30,Fluminense,Ponte Preta,ausente,ausente,ausente,ausente,ausente, Maracanã,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1905,34,2006-11-09,20:30,Sao Paulo,Botafogo,ausente,ausente,ausente,ausente,Sao Paulo, Morumbi,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1906,34,2006-11-09,20:30,Santa Cruz,Cruzeiro,ausente,ausente,ausente,ausente,Santa Cruz,  Arruda,4,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1907,35,2006-11-11,18:10,Santos,Parana,ausente,ausente,ausente,ausente,Santos, Vila Belmiro,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1908,35,2006-11-11,18:10,Internacional,Fortaleza,ausente,ausente,ausente,ausente,Internacional, Beira Rio,3,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1909,35,2006-11-11,18:10,Vasco,Juventude,ausente,ausente,ausente,ausente,ausente, São Januário,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1910,35,2006-11-12,16:00,Fluminense,Cruzeiro,ausente,ausente,ausente,ausente,Fluminense, Maracanã,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1911,35,2006-11-12,16:00,Figueirense,Corinthians,ausente,ausente,ausente,ausente,ausente, Orlando Scarpelli,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1912,35,2006-11-12,16:00,Ponte Preta,Flamengo,ausente,ausente,ausente,ausente,Ponte Preta, Moisés Lucarelli,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1913,35,2006-11-12,16:00,Goias,Sao Paulo,ausente,ausente,ausente,ausente,Sao Paulo, Serra Dourada,0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1914,35,2006-11-12,18:10,Athletico-PR,Gremio,ausente,ausente,ausente,ausente,Gremio,  Kyocera Arena,2,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1915,35,2006-11-12,18:10,Palmeiras,Botafogo,ausente,ausente,ausente,ausente,Palmeiras,  Parque Antártica,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1916,35,2006-11-12,18:10,Santa Cruz,Sao Caetano,ausente,ausente,ausente,ausente,Sao Caetano,  Arruda,0,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1917,36,2006-11-18,18:10,Gremio,Santa Cruz,ausente,ausente,ausente,ausente,Gremio, Olímpico,3,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1918,36,2006-11-18,18:10,Flamengo,Figueirense,ausente,ausente,ausente,ausente,Figueirense, Maracanã,0,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1919,36,2006-11-18,18:10,Corinthians,Fluminense,ausente,ausente,ausente,ausente,ausente, Pacaembu,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1920,36,2006-11-19,16:00,Parana,Internacional,ausente,ausente,ausente,ausente,Parana,  Durival de Brito,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1921,36,2006-11-19,16:00,Sao Caetano,Vasco,ausente,ausente,ausente,ausente,Vasco, Anacleto Campanella,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1922,36,2006-11-19,16:00,Juventude,Palmeiras,ausente,ausente,ausente,ausente,Juventude, Alfredo Jaconi,3,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1926,36,2006-11-19,16:00,Sao Paulo,Athletico-PR,ausente,ausente,ausente,ausente,ausente, Morumbi,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1923,36,2006-11-19,18:10,Botafogo,Goias,ausente,ausente,ausente,ausente,ausente, Maracanã,2,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1924,36,2006-11-19,18:10,Cruzeiro,Santos,ausente,ausente,ausente,ausente,ausente, Mineirão,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1925,36,2006-11-19,18:10,Fortaleza,Ponte Preta,ausente,ausente,ausente,ausente,Fortaleza, Presidente Vargas,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1927,37,2006-11-26,16:00,Botafogo,Corinthians,ausente,ausente,ausente,ausente,ausente, Maracanã,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1928,37,2006-11-26,16:00,Juventude,Fortaleza,ausente,ausente,ausente,ausente,ausente, Alfredo Jaconi,2,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1929,37,2006-11-26,16:00,Gremio,Flamengo,ausente,ausente,ausente,ausente,Gremio, Olímpico,3,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1930,37,2006-11-26,16:00,Athletico-PR,Figueirense,ausente,ausente,ausente,ausente,Figueirense,  Durival de Brito (*PF),1,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1931,37,2006-11-26,16:00,Sao Caetano,Parana,ausente,ausente,ausente,ausente,Parana, Anacleto Campanella,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1932,37,2006-11-26,16:00,Vasco,Santos,ausente,ausente,ausente,ausente,ausente, São Januário,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1933,37,2006-11-26,16:00,Goias,Ponte Preta,ausente,ausente,ausente,ausente,Goias, Serra Dourada,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1934,37,2006-11-26,16:00,Sao Paulo,Cruzeiro,ausente,ausente,ausente,ausente,Sao Paulo, Morumbi,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1935,37,2006-11-26,16:00,Santa Cruz,Fluminense,ausente,ausente,ausente,ausente,Fluminense,  Arruda,1,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1936,37,2006-11-26,16:00,Palmeiras,Internacional,ausente,ausente,ausente,ausente,Internacional,  Parque Antártica,1,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1937,38,2006-12-02,18:10,Internacional,Goias,ausente,ausente,ausente,ausente,Goias, Beira Rio,1,4,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1938,38,2006-12-02,18:10,Flamengo,Sao Caetano,ausente,ausente,ausente,ausente,Flamengo,  Raulino de Oliveira,4,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1939,38,2006-12-03,16:00,Fluminense,Palmeiras,ausente,ausente,ausente,ausente,ausente, Maracanã,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1940,38,2006-12-03,16:00,Parana,Sao Paulo,ausente,ausente,ausente,ausente,ausente,  Durival de Brito,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1941,38,2006-12-03,16:00,Figueirense,Vasco,ausente,ausente,ausente,ausente,ausente, Orlando Scarpelli,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1942,38,2006-12-03,16:00,Cruzeiro,Botafogo,ausente,ausente,ausente,ausente,Cruzeiro, Mineirão,3,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1943,38,2006-12-03,16:00,Ponte Preta,Athletico-PR,ausente,ausente,ausente,ausente,ausente, Moisés Lucarelli,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1944,38,2006-12-03,16:00,Corinthians,Juventude,ausente,ausente,ausente,ausente,Corinthians, Pacaembu,5,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1945,38,2006-12-03,18:10,Fortaleza,Gremio,ausente,ausente,ausente,ausente,Fortaleza, Presidente Vargas,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1946,38,2006-12-03,18:10,Santos,Santa Cruz,ausente,ausente,ausente,ausente,Santos, Vila Belmiro,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1947,1,2007-05-12,18:10,Figueirense,Athletico-PR,ausente,ausente,ausente,ausente,Athletico-PR, Orlando Scarpelli,3,6,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1948,1,2007-05-12,18:10,Sao Paulo,Goias,ausente,ausente,ausente,ausente,Sao Paulo, Morumbi,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1949,1,2007-05-12,18:10,Fluminense,Cruzeiro,ausente,ausente,ausente,ausente,ausente, Maracanã,2,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1950,1,2007-05-13,16:00,Flamengo,Palmeiras,ausente,ausente,ausente,ausente,Palmeiras, Maracanã,2,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1951,1,2007-05-13,16:00,Internacional,Botafogo,ausente,ausente,ausente,ausente,Botafogo-RJ, Beira Rio,2,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1952,1,2007-05-13,16:00,Parana,Gremio,ausente,ausente,ausente,ausente,Parana,  Durival de Brito,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1953,1,2007-05-13,16:00,Atletico-MG,Nautico,ausente,ausente,ausente,ausente,Atletico-MG, Mineirão,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1954,1,2007-05-13,18:10,Corinthians,Juventude,ausente,ausente,ausente,ausente,Corinthians, Morumbi,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1955,1,2007-05-13,18:10,America-RN,Vasco,ausente,ausente,ausente,ausente,Vasco,Machadão,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1956,1,2007-05-13,18:10,Sport,Santos,ausente,ausente,ausente,ausente,Sport,Ilha do Retiro,4,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1957,2,2007-05-19,18:10,Juventude,Parana,ausente,ausente,ausente,ausente,Parana, Alfredo Jaconi,1,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1958,2,2007-05-19,18:10,Athletico-PR,Internacional,ausente,ausente,ausente,ausente,Athletico-PR,  Kyocera Arena,2,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1959,2,2007-05-19,18:10,Santos,America-RN,ausente,ausente,ausente,ausente,America-RN, Vila Belmiro,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1960,2,2007-05-20,16:00,Cruzeiro,Corinthians,ausente,ausente,ausente,ausente,Corinthians, Mineirão,0,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1961,2,2007-05-20,16:00,Goias,Flamengo,ausente,ausente,ausente,ausente,Flamengo, Serra Dourada,1,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1962,2,2007-05-20,16:00,Palmeiras,Figueirense,ausente,ausente,ausente,ausente,Palmeiras,  Parque Antártica,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1963,2,2007-05-20,16:00,Botafogo,Atletico-MG,ausente,ausente,ausente,ausente,Botafogo-RJ, Maracanã,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
